month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2019-01,1,95,374131,167545,15093,3938.2,1763.6,158.9,21
2019-02,1,84,5754,4839,13906,68.5,57.6,165.5,12
2019-03,1,151,7445,2060,22029,49.3,13.6,145.9,17
2019-04,1,167,5362,3310,22100,32.1,19.8,132.3,20
2019-05,1,118,7565,2284,16614,64.1,19.4,140.8,22
2019-06,1,75,1357,548,10556,18.1,7.3,140.7,16
2019-07,1,134,7642,1845,17240,57.0,13.8,128.7,19
2019-08,1,74,1458,929,8520,19.7,12.6,115.1,20
2019-09,1,68,3094,206,8797,45.5,3.0,129.4,21
2019-10,1,85,1635979,5578077,12084,19246.8,65624.4,142.2,10
2019-11,1,50,1991,644,5891,39.8,12.9,117.8,12
2019-12,1,98,7388,2340,13433,75.4,23.9,137.1,20
2020-01,1,127,67056,44611,24501,528.0,351.3,192.9,21
2020-02,1,160,63381,8083,20348,396.1,50.5,127.2,20
2020-03,1,166,4985,36442,24426,30.0,219.5,147.1,30
2020-04,1,156,4579,4728,24958,29.4,30.3,160.0,21
2020-05,1,211,20824,6624,23721,98.7,31.4,112.4,33
2020-06,1,238,20935,2580,25099,88.0,10.8,105.5,28
2020-07,1,136,3163,1058,20384,23.3,7.8,149.9,28
2020-08,1,134,43370,1575,14076,323.7,11.8,105.0,27
2020-09,1,146,31718,1191,17172,217.2,8.2,117.6,33
2020-10,1,115,118309,137927,17006,1028.8,1199.4,147.9,26
2020-11,1,130,5309,2026,16760,40.8,15.6,128.9,30
2020-12,1,104,75660,71194,14270,727.5,684.6,137.2,23
2021-01,1,157,14153,24605,23333,90.1,156.7,148.6,36
2021-02,1,113,262665,69495,13896,2324.5,615.0,123.0,25
2021-03,1,142,4879,3088,18542,34.4,21.7,130.6,30
2021-04,1,85,5403,2559,7643,63.6,30.1,89.9,16
2021-05,1,128,2552,3084,16639,19.9,24.1,130.0,24
2021-06,1,125,25140,3548,19221,201.1,28.4,153.8,23
2021-07,1,137,3151,814,16383,23.0,5.9,119.6,33
2021-08,1,94,19292,11739,10963,205.2,124.9,116.6,30
2021-09,1,67,29959,16431,7265,447.1,245.2,108.4,25
2021-10,1,79,1089,428,8255,13.8,5.4,104.5,30
2021-11,1,75,4154,1170,10329,55.4,15.6,137.7,24
2021-12,1,70,1108,2844,8558,15.8,40.6,122.3,20
2022-01,1,68,7377,1669,7485,108.5,24.5,110.1,24
2022-02,1,81,1126,1345292,10197,13.9,16608.5,125.9,25
2022-03,1,87,1297,482,8431,14.9,5.5,96.9,31
2022-04,1,62,2096,1024,8069,33.8,16.5,130.1,26
2022-05,1,110,1712,1195,10601,15.6,10.9,96.4,28
2022-06,1,83,3360,1127,9416,40.5,13.6,113.4,29
2022-07,1,94,2582,1271,13209,27.5,13.5,140.5,26
2022-08,1,70,2017,662,7808,28.8,9.5,111.5,28
2022-09,1,94,4808,2850,18301,51.1,30.3,194.7,24
2022-10,1,116,2548,741,22494,22.0,6.4,193.9,34
2022-11,1,148,4872,1059,31490,32.9,7.2,212.8,30
2022-12,1,107,1498,864,19406,14.0,8.1,181.4,36
2023-01,1,152,3681,1746,32679,24.2,11.5,215.0,39
2023-02,1,131,3208,1082,26017,24.5,8.3,198.6,31
2023-03,1,208,4904,2172,39089,23.6,10.4,187.9,40
2023-04,1,95,2764,1318,17136,29.1,13.9,180.4,23
2023-05,1,109,2963,2017,20501,27.2,18.5,188.1,24
2023-06,1,127,3202,1448,23962,25.2,11.4,188.7,34
2023-07,1,131,2346,987,24293,17.9,7.5,185.4,33
2023-08,1,143,3268,1277,34395,22.9,8.9,240.5,37
2023-09,1,108,3157,865,19963,29.2,8.0,184.8,25
2023-10,1,174,3020,3215,31409,17.4,18.5,180.5,36
2023-11,1,138,2537,520,44385,18.4,3.8,321.6,28
2023-12,1,123,2836,1405,18053,23.1,11.4,146.8,31
2024-01,1,167,4005,1950,30807,24.0,11.7,184.5,34
2024-02,1,145,7216,4317,29103,49.8,29.8,200.7,33
2024-03,1,96,916,482,22903,9.5,5.0,238.6,27
2024-04,1,86,2145,1876,17415,24.9,21.8,202.5,26
2024-05,1,142,2812,2407,26627,19.8,17.0,187.5,41
2024-06,1,96,1235,767,19559,12.9,8.0,203.7,25
2024-07,1,160,4195,1923,33065,26.2,12.0,206.7,30
2024-08,1,201,3046,1123,43498,15.2,5.6,216.4,34
2024-09,1,175,6133,2721,46340,35.0,15.5,264.8,40
2024-10,1,217,9659,2845,45359,44.5,13.1,209.0,30
2024-11,1,132,6908,7812,33601,52.3,59.2,254.6,33
2024-12,1,136,3339,1050,30782,24.6,7.7,226.3,33
2025-01,1,211,4296,1572,50430,20.4,7.5,239.0,31
2025-02,1,157,9543,4655,36042,60.8,29.6,229.6,31
2025-03,1,178,22886,2535,52185,128.6,14.2,293.2,35
2025-04,1,127,3487,2167,33410,27.5,17.1,263.1,30
2025-05,1,106,8990,3307,26289,84.8,31.2,248.0,29
2025-06,1,136,26625,26129,38981,195.8,192.1,286.6,32
2025-07,1,114,12781,3337,31193,112.1,29.3,273.6,33
2025-08,1,130,7204,5737,44915,55.4,44.1,345.5,29
2025-09,1,63,5216,1042,15871,82.8,16.5,251.9,26
2025-10,1,106,4893,1963,29257,46.2,18.5,276.0,36
2025-11,1,91,11156,1926,25490,122.6,21.2,280.1,31
2025-12,1,116,9133,1275,31516,78.7,11.0,271.7,25
2026-01,1,106,8373,5261,24461,79.0,49.6,230.8,23
2026-02,1,171,11816,3961,46765,69.1,23.2,273.5,39
2026-03,1,156,13587,3979,49106,87.1,25.5,314.8,43
2026-04,1,158,6228,2177,50358,39.4,13.8,318.7,44
2026-05,1,176,24596,2033,64605,139.8,11.6,367.1,43
2026-06,1,108,35494,3254,43090,328.6,30.1,399.0,33
2026-07,1,291,12795,2529,66776,44.0,8.7,229.5,40
2026-08,1,286,9878,2730,63894,34.5,9.5,223.4,42
2026-09,1,4,1320,11,1064,330.0,2.8,266.0,1
