month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2019-04,1,35,4261,1437,1752,121.7,41.1,50.1,16
2019-05,1,30,3329,3901,1500,111.0,130.0,50.0,5
2019-06,1,56,10734,24959,2601,191.7,445.7,46.4,20
2019-07,1,81,7337,4541,3689,90.6,56.1,45.5,25
2019-08,1,101,13568,14490,5021,134.3,143.5,49.7,28
2019-09,1,39,1649,2123,1850,42.3,54.4,47.4,13
2019-10,1,41,14222,13478,1993,346.9,328.7,48.6,16
2019-11,1,87,22043,22518,4057,253.4,258.8,46.6,18
2019-12,1,72,8111,4150,3136,112.7,57.6,43.6,29
2020-01,1,96,11975,3516,4403,124.7,36.6,45.9,40
2020-02,1,34,2566,365,1560,75.5,10.7,45.9,21
2020-03,1,27,7762,7303,1262,287.5,270.5,46.7,15
2020-04,1,63,4524,957,2960,71.8,15.2,47.0,30
2020-05,1,40,4929,3388,1894,123.2,84.7,47.4,25
2020-06,1,18,359,200,844,19.9,11.1,46.9,10
2020-07,1,47,3540,1364,2439,75.3,29.0,51.9,28
2020-08,1,24,3656,2764,1140,152.3,115.2,47.5,14
2020-09,1,61,5097,6126,3058,83.6,100.4,50.1,24
2020-10,1,90,9592,5843,4266,106.6,64.9,47.4,25
2020-11,1,53,4999,2086,2526,94.3,39.4,47.7,29
2020-12,1,71,6642,3711,3412,93.5,52.3,48.1,34
2021-01,1,58,3852,732,2735,66.4,12.6,47.2,27
2021-02,1,29,2028,392,1440,69.9,13.5,49.7,16
2021-03,1,50,3697,786,2399,73.9,15.7,48.0,32
2021-04,1,32,2681,264,1550,83.8,8.2,48.4,24
2021-05,1,42,2424,586,2145,57.7,14.0,51.1,24
2021-06,1,33,5634,357,1668,170.7,10.8,50.5,21
2021-07,1,58,5327,2821,2547,91.8,48.6,43.9,15
2021-08,1,34,2264,874,1656,66.6,25.7,48.7,12
2021-09,1,40,3168,328,2011,79.2,8.2,50.3,24
2021-10,1,30,1398,595,1521,46.6,19.8,50.7,14
2021-11,1,28,1029,262,1266,36.8,9.4,45.2,9
2021-12,1,29,2143,243,1417,73.9,8.4,48.9,16
2022-01,1,40,5004,1690,2017,125.1,42.2,50.4,23
2022-02,1,40,2870,605,2211,71.8,15.1,55.3,26
2022-03,1,15,233,52,780,15.5,3.5,52.0,13
2022-04,1,19,2147,375,901,113.0,19.7,47.4,17
2022-05,1,42,3407,3837,2161,81.1,91.4,51.5,20
2022-06,1,36,2633,467,1678,73.1,13.0,46.6,17
2022-07,1,32,2934,965,1696,91.7,30.2,53.0,13
2022-08,1,34,1394,532,1830,41.0,15.6,53.8,19
2022-09,1,58,4058,3310,2953,70.0,57.1,50.9,19
2022-10,1,47,2465,1322,2499,52.4,28.1,53.2,23
2022-11,1,51,4133,2155,2378,81.0,42.3,46.6,17
2022-12,1,32,1550,838,1673,48.4,26.2,52.3,18
2023-01,1,24,687,179,1114,28.6,7.5,46.4,12
2023-02,1,50,4754,1114,2491,95.1,22.3,49.8,24
2023-03,1,39,2804,513,1920,71.9,13.2,49.2,24
2023-04,1,44,2908,332,1996,66.1,7.5,45.4,28
2023-05,1,38,3161,690,1791,83.2,18.2,47.1,13
2023-06,1,47,5372,3502,2401,114.3,74.5,51.1,19
2023-07,1,24,6872,1349,1116,286.3,56.2,46.5,14
2023-08,1,35,2338,473,1775,66.8,13.5,50.7,21
2023-09,1,35,1716,1049,1806,49.0,30.0,51.6,19
2023-10,1,36,2589,734,1732,71.9,20.4,48.1,18
2023-11,1,22,777,54,1101,35.3,2.5,50.0,11
2023-12,1,31,2886,488,1482,93.1,15.7,47.8,18
2024-01,1,26,2934,806,1213,112.8,31.0,46.7,15
2024-02,1,18,601,47,932,33.4,2.6,51.8,11
2024-03,1,34,2205,196,1801,64.9,5.8,53.0,14
2024-04,1,28,1242,634,1544,44.4,22.6,55.1,19
2024-05,1,37,2903,2056,1926,78.5,55.6,52.1,20
2024-06,1,24,1293,699,1307,53.9,29.1,54.5,19
2024-07,1,37,2182,1077,1845,59.0,29.1,49.9,20
2024-08,1,26,1460,308,1326,56.2,11.8,51.0,19
2024-09,1,25,887,583,1371,35.5,23.3,54.8,17
2024-10,1,24,2482,541,1322,103.4,22.5,55.1,15
2024-11,1,15,545,360,763,36.3,24.0,50.9,11
2024-12,1,27,1115,302,1412,41.3,11.2,52.3,19
2025-01,1,30,1466,236,1610,48.9,7.9,53.7,20
2025-02,1,20,1470,180,1174,73.5,9.0,58.7,14
2025-03,1,25,984,443,1335,39.4,17.7,53.4,16
2025-04,1,23,915,5893,1101,39.8,256.2,47.9,12
2025-05,1,24,1104,535,1340,46.0,22.3,55.8,12
2025-06,1,21,1247,227,1134,59.4,10.8,54.0,16
2025-07,1,34,3775,1322,1881,111.0,38.9,55.3,21
2025-08,1,28,3072,259,1500,109.7,9.2,53.6,14
2025-09,1,51,5241,3630,3200,102.8,71.2,62.7,17
2025-10,1,39,3957,448,2275,101.5,11.5,58.3,18
2025-11,1,22,3530,346,1232,160.5,15.7,56.0,13
2025-12,1,27,2850,1007,1435,105.6,37.3,53.1,19
2026-01,1,40,1567,457,2205,39.2,11.4,55.1,17
2026-02,1,31,966,215,1692,31.2,6.9,54.6,21
2026-03,1,24,2987,182,1241,124.5,7.6,51.7,16
2026-04,1,48,4283,1280,2662,89.2,26.7,55.5,24
2026-05,1,19,665,479,1002,35.0,25.2,52.7,2
2026-06,1,12,5846,1247,653,487.2,103.9,54.4,3
2026-09,1,6,820,18,321,136.7,3.0,53.5,2
