month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2022-05,1,917,42885,22351,78423,46.8,24.4,85.5,71
2022-06,1,1192,56072,38308,113969,47.0,32.1,95.6,74
2022-07,1,1015,32874,25624,92644,32.4,25.2,91.3,81
2022-08,1,1060,30967,21930,98650,29.2,20.7,93.1,78
2022-09,1,967,58233,33252,89002,60.2,34.4,92.0,70
2022-10,1,921,40811,30513,99111,44.3,33.1,107.6,79
2022-11,1,1003,50788,34528,96083,50.6,34.4,95.8,93
2022-12,1,994,77356,41671,95445,77.8,41.9,96.0,73
2023-01,1,906,35564,23788,83404,39.3,26.3,92.1,62
2023-02,1,841,57160,46373,72652,68.0,55.1,86.4,65
2023-03,1,1366,54514,36235,104603,39.9,26.5,76.6,79
2023-04,1,1038,43414,35573,86842,41.8,34.3,83.7,65
2023-05,1,1225,70543,54852,102751,57.6,44.8,83.9,81
2023-06,1,1252,34768,22356,104607,27.8,17.9,83.6,77
2023-07,1,1009,54880,20063,81192,54.4,19.9,80.5,64
2023-08,1,1254,39998,21713,102802,31.9,17.3,82.0,72
2023-09,1,1095,43481,30875,91057,39.7,28.2,83.2,69
2023-10,1,1170,45690,27124,94920,39.1,23.2,81.1,74
2023-11,1,1236,59140,44687,103622,47.8,36.2,83.8,85
2023-12,1,737,26939,16115,62352,36.6,21.9,84.6,78
2024-01,1,855,36433,20911,81038,42.6,24.5,94.8,67
2024-02,1,1024,45880,26095,85984,44.8,25.5,84.0,68
2024-03,1,1131,48010,26552,103439,42.4,23.5,91.5,87
2024-04,1,1018,252466,26486,82528,248.0,26.0,81.1,66
2024-05,1,761,41322,21637,76132,54.3,28.4,100.0,57
2024-06,1,666,31433,19474,77002,47.2,29.2,115.6,66
2024-07,1,814,95318,24949,83240,117.1,30.6,102.3,71
2024-08,1,950,95379,78132,87945,100.4,82.2,92.6,72
2024-09,1,1173,118664,74136,119452,101.2,63.2,101.8,67
2024-10,1,932,41362,37753,90032,44.4,40.5,96.6,67
2024-11,1,1004,194124,26021,94738,193.4,25.9,94.4,51
2024-12,1,736,28981,16020,74035,39.4,21.8,100.6,66
2025-01,1,842,42184,18543,92071,50.1,22.0,109.3,65
2025-02,1,1300,101773,92887,128819,78.3,71.5,99.1,71
2025-03,1,1289,156832,84453,119583,121.7,65.5,92.8,67
2025-04,1,1172,63990,33754,109842,54.6,28.8,93.7,80
2025-05,1,908,65550,44395,97779,72.2,48.9,107.7,69
2025-06,1,975,957571,39558,106936,982.1,40.6,109.7,81
2025-07,1,1601,83021,40009,175821,51.9,25.0,109.8,120
2025-08,1,1743,200894,81831,192068,115.3,46.9,110.2,84
2025-09,1,1217,56852,46266,134903,46.7,38.0,110.8,84
2025-10,1,2122,283719,109970,249540,133.7,51.8,117.6,108
2025-11,1,2055,212172,96657,256491,103.2,47.0,124.8,81
2025-12,1,1460,61304,33479,177423,42.0,22.9,121.5,109
2026-01,1,2662,191818,76811,412372,72.1,28.9,154.9,106
2026-02,1,2780,301001,99849,487065,108.3,35.9,175.2,106
2026-03,1,3116,417645,210263,904904,134.0,67.5,290.4,122
2026-04,1,2630,397711,307343,887945,151.2,116.9,337.6,108
2026-05,1,2098,337727,132898,836683,161.0,63.3,398.8,120
2026-06,1,1957,386243,168295,965543,197.4,86.0,493.4,107
2026-07,1,1919,413734,123154,1105119,215.6,64.2,575.9,115
2026-08,1,2078,605688,242465,1489359,291.5,116.7,716.7,120
2026-09,1,1535,395636,99010,890459,257.7,64.5,580.1,100
