org,repo,github_url,ai_adoption_date,repo_type
huggingface,autotrain-example-datasets,https://github.com/huggingface/autotrain-example-datasets,,side
huggingface,awd-lstm-lm,https://github.com/huggingface/awd-lstm-lm,,side
huggingface,awesome-huggingface,https://github.com/huggingface/awesome-huggingface,,side
huggingface,awesome-papers,https://github.com/huggingface/awesome-papers,,side
huggingface,bench_cluster,https://github.com/huggingface/bench_cluster,,side
huggingface,bert-syntax,https://github.com/huggingface/bert-syntax,,side
huggingface,better-auth,https://github.com/huggingface/better-auth,,side
huggingface,bitsandbytes_testing,https://github.com/huggingface/bitsandbytes_testing,,side
huggingface,block_movement_pruning,https://github.com/huggingface/block_movement_pruning,,side
huggingface,blog,https://github.com/huggingface/blog,,side
huggingface,bloom-jax-inference,https://github.com/huggingface/bloom-jax-inference,,side
huggingface,boomtitan,https://github.com/huggingface/boomtitan,,side
huggingface,cadgenbench,https://github.com/huggingface/cadgenbench,,side
huggingface,candle,https://github.com/huggingface/candle,,side
huggingface,candle-cublaslt,https://github.com/huggingface/candle-cublaslt,,side
huggingface,candle-extensions,https://github.com/huggingface/candle-extensions,,side
huggingface,candle-flash-attn-v1,https://github.com/huggingface/candle-flash-attn-v1,,side
huggingface,candle-layer-norm,https://github.com/huggingface/candle-layer-norm,,side
huggingface,candle-paged-attention,https://github.com/huggingface/candle-paged-attention,,side
huggingface,candle-rotary,https://github.com/huggingface/candle-rotary,,side
huggingface,candle-silu,https://github.com/huggingface/candle-silu,,side
huggingface,candle_wax,https://github.com/huggingface/candle_wax,,side
huggingface,carbon,https://github.com/huggingface/carbon,,side
huggingface,chat-macOS,https://github.com/huggingface/chat-macOS,,side
huggingface,chat-template-playground,https://github.com/huggingface/chat-template-playground,,side
huggingface,chat-ui,https://github.com/huggingface/chat-ui,,side
huggingface,chat-ui-android,https://github.com/huggingface/chat-ui-android,,side
huggingface,chug,https://github.com/huggingface/chug,,side
huggingface,clamd-client,https://github.com/huggingface/clamd-client,,side
huggingface,collaborative-training-auth,https://github.com/huggingface/collaborative-training-auth,,side
huggingface,community-evals,https://github.com/huggingface/community-evals,,side
huggingface,community-events,https://github.com/huggingface/community-events,,side
huggingface,competitions,https://github.com/huggingface/competitions,,side
huggingface,computer-vision-course,https://github.com/huggingface/computer-vision-course,,side
huggingface,context-course,https://github.com/huggingface/context-course,,side
huggingface,controlnet_aux,https://github.com/huggingface/controlnet_aux,,side
huggingface,cookbook,https://github.com/huggingface/cookbook,,side
huggingface,coreml-examples,https://github.com/huggingface/coreml-examples,,side
huggingface,cosmopedia,https://github.com/huggingface/cosmopedia,,side
huggingface,course,https://github.com/huggingface/course,,side
huggingface,cuda-toolkit,https://github.com/huggingface/cuda-toolkit,,side
huggingface,dana,https://github.com/huggingface/dana,,side
huggingface,data-is-better-together,https://github.com/huggingface/data-is-better-together,,side
huggingface,data-measurements,https://github.com/huggingface/data-measurements,,side
huggingface,data-measurements-tool,https://github.com/huggingface/data-measurements-tool,,side
huggingface,datablations,https://github.com/huggingface/datablations,,side
huggingface,dataset-dedupe-estimator,https://github.com/huggingface/dataset-dedupe-estimator,,side
huggingface,dataset-viewer,https://github.com/huggingface/dataset-viewer,,side
huggingface,datasets,https://github.com/huggingface/datasets,,side
huggingface,datasets-course,https://github.com/huggingface/datasets-course,,side
huggingface,datasets-tagging,https://github.com/huggingface/datasets-tagging,,side
huggingface,datasets-viewer,https://github.com/huggingface/datasets-viewer,,side
huggingface,dataspeech,https://github.com/huggingface/dataspeech,,side
huggingface,datatrove,https://github.com/huggingface/datatrove,,side
huggingface,dedupe_estimator,https://github.com/huggingface/dedupe_estimator,,side
huggingface,deep-learning-containers,https://github.com/huggingface/deep-learning-containers,,side
huggingface,deep-rl-class,https://github.com/huggingface/deep-rl-class,,side
huggingface,DeepEP,https://github.com/huggingface/DeepEP,,side
huggingface,dell-ai,https://github.com/huggingface/dell-ai,,side
huggingface,dell-helm-chart,https://github.com/huggingface/dell-helm-chart,,side
huggingface,demo-storage-buckets,https://github.com/huggingface/demo-storage-buckets,,side
huggingface,deny-actions-registry,https://github.com/huggingface/deny-actions-registry,,side
huggingface,diarizers,https://github.com/huggingface/diarizers,,side
huggingface,diff2html,https://github.com/huggingface/diff2html,,side
huggingface,diffusers,https://github.com/huggingface/diffusers,,side
huggingface,diffusers_all,https://github.com/huggingface/diffusers_all,,side
huggingface,diffusion-fast,https://github.com/huggingface/diffusion-fast,,side
huggingface,diffusion-models-class,https://github.com/huggingface/diffusion-models-class,,side
huggingface,disaggregators,https://github.com/huggingface/disaggregators,,side
huggingface,discord-bots,https://github.com/huggingface/discord-bots,,side
huggingface,distil-whisper,https://github.com/huggingface/distil-whisper,,side
huggingface,distill-bloom-deepspeed,https://github.com/huggingface/distill-bloom-deepspeed,,side
huggingface,distribution-v2,https://github.com/huggingface/distribution-v2,,side
huggingface,doc-build-dev,https://github.com/huggingface/doc-build-dev,,side
huggingface,doc-builder,https://github.com/huggingface/doc-builder,,side
huggingface,docmatix,https://github.com/huggingface/docmatix,,side
huggingface,duc,https://github.com/huggingface/duc,,side
huggingface,education-toolkit,https://github.com/huggingface/education-toolkit,,side
huggingface,efficient_scripts,https://github.com/huggingface/efficient_scripts,,side
huggingface,egl_probe,https://github.com/huggingface/egl_probe,,side
huggingface,ember,https://github.com/huggingface/ember,,side
huggingface,endpoints-custom-routers,https://github.com/huggingface/endpoints-custom-routers,,side
huggingface,environments,https://github.com/huggingface/environments,,side
huggingface,ethics-education,https://github.com/huggingface/ethics-education,,side
huggingface,ethics-scripts,https://github.com/huggingface/ethics-scripts,,side
huggingface,evaluate,https://github.com/huggingface/evaluate,,side
huggingface,evaluation-guidebook,https://github.com/huggingface/evaluation-guidebook,,side
huggingface,exporters,https://github.com/huggingface/exporters,,side
huggingface,faceberg,https://github.com/huggingface/faceberg,,side
huggingface,faq,https://github.com/huggingface/faq,,side
huggingface,FastChat,https://github.com/huggingface/FastChat,,side
huggingface,feel,https://github.com/huggingface/feel,,side
huggingface,finepdfs,https://github.com/huggingface/finepdfs,,side
huggingface,finephrase,https://github.com/huggingface/finephrase,,side
huggingface,finetrainers,https://github.com/huggingface/finetrainers,,side
huggingface,finetranslations,https://github.com/huggingface/finetranslations,,side
huggingface,fineVideo,https://github.com/huggingface/fineVideo,,side
huggingface,fineweb-2,https://github.com/huggingface/fineweb-2,,side
huggingface,flappy-bird-gym,https://github.com/huggingface/flappy-bird-gym,,side
huggingface,flax_bert,https://github.com/huggingface/flax_bert,,side
huggingface,flux-fast,https://github.com/huggingface/flux-fast,,side
huggingface,frp,https://github.com/huggingface/frp,,side
huggingface,fuego,https://github.com/huggingface/fuego,,side
huggingface,funes,https://github.com/huggingface/funes,,side
huggingface,fuser,https://github.com/huggingface/fuser,,side
huggingface,gaia,https://github.com/huggingface/gaia,,side
huggingface,gguf-jinja-analysis,https://github.com/huggingface/gguf-jinja-analysis,,side
huggingface,Google-Cloud-Containers,https://github.com/huggingface/Google-Cloud-Containers,,side
huggingface,gorilla,https://github.com/huggingface/gorilla,,side
huggingface,gpt-oss-recipes,https://github.com/huggingface/gpt-oss-recipes,,side
huggingface,gpu-fryer,https://github.com/huggingface/gpu-fryer,,side
huggingface,gpu-mode-openenv,https://github.com/huggingface/gpu-mode-openenv,,side
huggingface,grout,https://github.com/huggingface/grout,,side
huggingface,gsplat.js,https://github.com/huggingface/gsplat.js,,side
huggingface,gym-aloha,https://github.com/huggingface/gym-aloha,,side
huggingface,gym-games,https://github.com/huggingface/gym-games,,side
huggingface,gym-genesis,https://github.com/huggingface/gym-genesis,,side
huggingface,gym-hil,https://github.com/huggingface/gym-hil,,side
huggingface,gym-pusht,https://github.com/huggingface/gym-pusht,,side
huggingface,gym-xarm,https://github.com/huggingface/gym-xarm,,side
huggingface,harbor-hf,https://github.com/huggingface/harbor-hf,,side
huggingface,helm-common,https://github.com/huggingface/helm-common,,side
huggingface,helm-publish-action,https://github.com/huggingface/helm-publish-action,,side
huggingface,hf-agents,https://github.com/huggingface/hf-agents,,side
huggingface,hf-claude,https://github.com/huggingface/hf-claude,,side
huggingface,hf-csi-driver,https://github.com/huggingface/hf-csi-driver,,side
huggingface,hf-discover,https://github.com/huggingface/hf-discover,,side
huggingface,hf-endpoints-documentation,https://github.com/huggingface/hf-endpoints-documentation,,side
huggingface,hf-endpoints-emulator,https://github.com/huggingface/hf-endpoints-emulator,,side
huggingface,hf-hub,https://github.com/huggingface/hf-hub,,side
huggingface,hf-inference,https://github.com/huggingface/hf-inference,,side
huggingface,hf-jobs-action,https://github.com/huggingface/hf-jobs-action,,side
huggingface,hf-mcp-server,https://github.com/huggingface/hf-mcp-server,,side
huggingface,hf-mount,https://github.com/huggingface/hf-mount,,side
huggingface,hf-nix,https://github.com/huggingface/hf-nix,,side
huggingface,hf-rocm-benchmark,https://github.com/huggingface/hf-rocm-benchmark,,side
huggingface,hf-rocm-kernels,https://github.com/huggingface/hf-rocm-kernels,,side
huggingface,hf-sandbox,https://github.com/huggingface/hf-sandbox,,side
huggingface,hf-serve,https://github.com/huggingface/hf-serve,,side
huggingface,hf-skills,https://github.com/huggingface/hf-skills,,side
huggingface,hf-workflows,https://github.com/huggingface/hf-workflows,,side
huggingface,hf_benchmarks,https://github.com/huggingface/hf_benchmarks,,side
huggingface,hf_transfer,https://github.com/huggingface/hf_transfer,,side
huggingface,hfapi,https://github.com/huggingface/hfapi,,side
huggingface,hfendpoints,https://github.com/huggingface/hfendpoints,,side
huggingface,hffs,https://github.com/huggingface/hffs,,side
huggingface,hlh-server,https://github.com/huggingface/hlh-server,,side
huggingface,hmtl,https://github.com/huggingface/hmtl,,side
huggingface,homebrew-tap,https://github.com/huggingface/homebrew-tap,,side
huggingface,how-to-release-on-the-hub,https://github.com/huggingface/how-to-release-on-the-hub,,side
huggingface,hub-docs,https://github.com/huggingface/hub-docs,,side
huggingface,hub-js-utils,https://github.com/huggingface/hub-js-utils,,side
huggingface,hub-sync,https://github.com/huggingface/hub-sync,,side
huggingface,hub-tutorials,https://github.com/huggingface/hub-tutorials,,side
huggingface,hugex,https://github.com/huggingface/hugex,,side
huggingface,huggingface-gemma-recipes,https://github.com/huggingface/huggingface-gemma-recipes,,side
huggingface,huggingface-inference-toolkit,https://github.com/huggingface/huggingface-inference-toolkit,,side
huggingface,huggingface-llama-recipes,https://github.com/huggingface/huggingface-llama-recipes,,side
huggingface,huggingface-sagemaker-snowflake-example,https://github.com/huggingface/huggingface-sagemaker-snowflake-example,,side
huggingface,huggingface-vscode-chat,https://github.com/huggingface/huggingface-vscode-chat,,side
huggingface,huggingface.js,https://github.com/huggingface/huggingface.js,,side
huggingface,huggingface_hub,https://github.com/huggingface/huggingface_hub,,side
huggingface,huggingface_hub_rust,https://github.com/huggingface/huggingface_hub_rust,,side
huggingface,huggingface_sb3,https://github.com/huggingface/huggingface_sb3,,side
huggingface,huggingface_tianshou,https://github.com/huggingface/huggingface_tianshou,,side
huggingface,HuggingSnap,https://github.com/huggingface/HuggingSnap,,side
huggingface,Huggy,https://github.com/huggingface/Huggy,,side
huggingface,hugs-docs,https://github.com/huggingface/hugs-docs,,side
huggingface,hugs-gcp-marketplace,https://github.com/huggingface/hugs-gcp-marketplace,,side
huggingface,hugs-helm-chart,https://github.com/huggingface/hugs-helm-chart,,side
huggingface,image_gen_aux,https://github.com/huggingface/image_gen_aux,,side
huggingface,inference-benchmarker,https://github.com/huggingface/inference-benchmarker,,side
huggingface,inference-playground,https://github.com/huggingface/inference-playground,,side
huggingface,inference-providers-starter-app,https://github.com/huggingface/inference-providers-starter-app,,side
huggingface,inspect_evals,https://github.com/huggingface/inspect_evals,,side
huggingface,instruction-tuned-sd,https://github.com/huggingface/instruction-tuned-sd,,side
huggingface,ioi,https://github.com/huggingface/ioi,,side
huggingface,is-it-agentic-enough,https://github.com/huggingface/is-it-agentic-enough,,side
huggingface,jat,https://github.com/huggingface/jat,,side
huggingface,jobs-actions,https://github.com/huggingface/jobs-actions,,side
huggingface,jupyter-agent,https://github.com/huggingface/jupyter-agent,,side
huggingface,kernel-builder,https://github.com/huggingface/kernel-builder,,side
huggingface,kernel-builder-job,https://github.com/huggingface/kernel-builder-job,,side
huggingface,kernels,https://github.com/huggingface/kernels,,side
huggingface,kernels-benchmarks,https://github.com/huggingface/kernels-benchmarks,,side
huggingface,kernels-community,https://github.com/huggingface/kernels-community,,side
huggingface,kernels-test,https://github.com/huggingface/kernels-test,,side
huggingface,khipu_workshop,https://github.com/huggingface/khipu_workshop,,side
huggingface,knockknock,https://github.com/huggingface/knockknock,,side
huggingface,labbench2,https://github.com/huggingface/labbench2,,side
huggingface,large-scale-image-deduplication,https://github.com/huggingface/large-scale-image-deduplication,,side
huggingface,large_language_model_training_playbook,https://github.com/huggingface/large_language_model_training_playbook,,side
huggingface,latex2sympy2_extended,https://github.com/huggingface/latex2sympy2_extended,,side
huggingface,leaderboards,https://github.com/huggingface/leaderboards,,side
huggingface,leLab,https://github.com/huggingface/leLab,,side
huggingface,lerobot,https://github.com/huggingface/lerobot,,side
huggingface,lerobot-annotate,https://github.com/huggingface/lerobot-annotate,,side
huggingface,lerobot-dataset-visualizer,https://github.com/huggingface/lerobot-dataset-visualizer,,side
huggingface,lerobot-humanoid,https://github.com/huggingface/lerobot-humanoid,,side
huggingface,lerobot-humanoid-design,https://github.com/huggingface/lerobot-humanoid-design,,side
huggingface,lerobot-humanoid-hardware,https://github.com/huggingface/lerobot-humanoid-hardware,,side
huggingface,lerobot-humanoid-identification,https://github.com/huggingface/lerobot-humanoid-identification,,side
huggingface,lerobot-humanoid-model,https://github.com/huggingface/lerobot-humanoid-model,,side
huggingface,lerobot-humanoid-runtime,https://github.com/huggingface/lerobot-humanoid-runtime,,side
huggingface,lerobot-libero,https://github.com/huggingface/lerobot-libero,,side
huggingface,LIBERO,https://github.com/huggingface/LIBERO,,side
huggingface,lighteval,https://github.com/huggingface/lighteval,,side
huggingface,llm-academy,https://github.com/huggingface/llm-academy,,side
huggingface,llm-awq,https://github.com/huggingface/llm-awq,,side
huggingface,llm-course,https://github.com/huggingface/llm-course,,side
huggingface,llm-intellij,https://github.com/huggingface/llm-intellij,,side
huggingface,llm-ls,https://github.com/huggingface/llm-ls,,side
huggingface,llm-perf-backend,https://github.com/huggingface/llm-perf-backend,,side
huggingface,llm-swarm,https://github.com/huggingface/llm-swarm,,side
huggingface,llm-vscode,https://github.com/huggingface/llm-vscode,,side
huggingface,llm.nvim,https://github.com/huggingface/llm.nvim,,side
huggingface,llm_training_handbook,https://github.com/huggingface/llm_training_handbook,,side
huggingface,lm-evaluation-harness,https://github.com/huggingface/lm-evaluation-harness,,side
huggingface,lmms-eval,https://github.com/huggingface/lmms-eval,,side
huggingface,local-gemma,https://github.com/huggingface/local-gemma,,side
huggingface,lor-e,https://github.com/huggingface/lor-e,,side
huggingface,lora-fast,https://github.com/huggingface/lora-fast,,side
huggingface,m4-logs,https://github.com/huggingface/m4-logs,,side
huggingface,making-games-with-ai-course,https://github.com/huggingface/making-games-with-ai-course,,side
huggingface,Math-Verify,https://github.com/huggingface/Math-Verify,,side
huggingface,mcp-bench,https://github.com/huggingface/mcp-bench,,side
huggingface,mcp-course,https://github.com/huggingface/mcp-course,,side
huggingface,Megatron-LM,https://github.com/huggingface/Megatron-LM,,side
huggingface,Megatron-LM-Carbon,https://github.com/huggingface/Megatron-LM-Carbon,,side
huggingface,mergekit,https://github.com/huggingface/mergekit,,side
huggingface,meshgen,https://github.com/huggingface/meshgen,,side
huggingface,meta-agents-research-environments,https://github.com/huggingface/meta-agents-research-environments,,side
huggingface,metadata-sniffer,https://github.com/huggingface/metadata-sniffer,,side
huggingface,Microsoft-Azure,https://github.com/huggingface/Microsoft-Azure,,side
huggingface,migrate-to-kernel-repo-tool,https://github.com/huggingface/migrate-to-kernel-repo-tool,,side
huggingface,MixEval,https://github.com/huggingface/MixEval,,side
huggingface,ml-agents,https://github.com/huggingface/ml-agents,,side
huggingface,ml-agents-patch,https://github.com/huggingface/ml-agents-patch,,side
huggingface,ML-Agents-Training-Executables,https://github.com/huggingface/ML-Agents-Training-Executables,,side
huggingface,ml-for-3d-course,https://github.com/huggingface/ml-for-3d-course,,side
huggingface,ml-intern,https://github.com/huggingface/ml-intern,,side
huggingface,mlclaw,https://github.com/huggingface/mlclaw,,side
huggingface,mlintern-plugin,https://github.com/huggingface/mlintern-plugin,,side
huggingface,model-evaluator,https://github.com/huggingface/model-evaluator,,side
huggingface,model_card,https://github.com/huggingface/model_card,,side
huggingface,Mongoku,https://github.com/huggingface/Mongoku,,side
huggingface,moon-ide,https://github.com/huggingface/moon-ide,,side
huggingface,movie-shot-categorizer,https://github.com/huggingface/movie-shot-categorizer,,side
huggingface,ms-build-mi300,https://github.com/huggingface/ms-build-mi300,,side
huggingface,Multi-IF,https://github.com/huggingface/Multi-IF,,side
huggingface,naacl_transfer_learning_tutorial,https://github.com/huggingface/naacl_transfer_learning_tutorial,,side
huggingface,nanotron,https://github.com/huggingface/nanotron,,side
huggingface,nanoVLM,https://github.com/huggingface/nanoVLM,,side
huggingface,nanowhale,https://github.com/huggingface/nanowhale,,side
huggingface,nemo-rl,https://github.com/huggingface/nemo-rl,,side
huggingface,neural-compressor,https://github.com/huggingface/neural-compressor,,side
huggingface,neuralcoref,https://github.com/huggingface/neuralcoref,,side
huggingface,neuralcoref-models,https://github.com/huggingface/neuralcoref-models,,side
huggingface,neuralcoref-viz,https://github.com/huggingface/neuralcoref-viz,,side
huggingface,new-model-addition-cwm,https://github.com/huggingface/new-model-addition-cwm,,side
huggingface,nfsserve,https://github.com/huggingface/nfsserve,,side
huggingface,nn_pruning,https://github.com/huggingface/nn_pruning,,side
huggingface,node-question-answering,https://github.com/huggingface/node-question-answering,,side
huggingface,notebooks,https://github.com/huggingface/notebooks,,side
huggingface,OBELICS,https://github.com/huggingface/OBELICS,,side
huggingface,olm-datasets,https://github.com/huggingface/olm-datasets,,side
huggingface,olm-training,https://github.com/huggingface/olm-training,,side
huggingface,open-muse,https://github.com/huggingface/open-muse,,side
huggingface,open-r1,https://github.com/huggingface/open-r1,,side
huggingface,open_asr_leaderboard,https://github.com/huggingface/open_asr_leaderboard,,side
huggingface,OpenEnv,https://github.com/huggingface/OpenEnv,,side
huggingface,openenv-course,https://github.com/huggingface/openenv-course,,side
huggingface,optimum,https://github.com/huggingface/optimum,,side
huggingface,optimum-amd,https://github.com/huggingface/optimum-amd,,side
huggingface,optimum-benchmark,https://github.com/huggingface/optimum-benchmark,,side
huggingface,optimum-executorch,https://github.com/huggingface/optimum-executorch,,side
huggingface,optimum-furiosa,https://github.com/huggingface/optimum-furiosa,,side
huggingface,optimum-graphcore,https://github.com/huggingface/optimum-graphcore,,side
huggingface,optimum-habana,https://github.com/huggingface/optimum-habana,,side
huggingface,optimum-intel,https://github.com/huggingface/optimum-intel,,side
huggingface,optimum-neuron,https://github.com/huggingface/optimum-neuron,,side
huggingface,optimum-nvidia,https://github.com/huggingface/optimum-nvidia,,side
huggingface,optimum-onnx,https://github.com/huggingface/optimum-onnx,,side
huggingface,optimum-quanto,https://github.com/huggingface/optimum-quanto,,side
huggingface,optimum-tpu,https://github.com/huggingface/optimum-tpu,,side
huggingface,paper-style-guide,https://github.com/huggingface/paper-style-guide,,side
huggingface,paperswithcode-feedback,https://github.com/huggingface/paperswithcode-feedback,,side
huggingface,parler-tts,https://github.com/huggingface/parler-tts,,side
huggingface,peft,https://github.com/huggingface/peft,,side
huggingface,peft-pytorch-conference,https://github.com/huggingface/peft-pytorch-conference,,side
huggingface,personas,https://github.com/huggingface/personas,,side
huggingface,physics-intern,https://github.com/huggingface/physics-intern,,side
huggingface,physics-intern-claude-plugin,https://github.com/huggingface/physics-intern-claude-plugin,,side
huggingface,physics-intern-codex-plugin,https://github.com/huggingface/physics-intern-codex-plugin,,side
huggingface,physics-intern-opencode-plugin,https://github.com/huggingface/physics-intern-opencode-plugin,,side
huggingface,physics-intern-skills,https://github.com/huggingface/physics-intern-skills,,side
huggingface,pi-llama,https://github.com/huggingface/pi-llama,,side
huggingface,pi-local-router,https://github.com/huggingface/pi-local-router,,side
huggingface,picotron,https://github.com/huggingface/picotron,,side
huggingface,picotron_tutorial,https://github.com/huggingface/picotron_tutorial,,side
huggingface,pipeline-rl-cmu,https://github.com/huggingface/pipeline-rl-cmu,,side
huggingface,PipelineRL,https://github.com/huggingface/PipelineRL,,side
huggingface,pixparse,https://github.com/huggingface/pixparse,,side
huggingface,post-training-takehome,https://github.com/huggingface/post-training-takehome,,side
huggingface,pr-search-cli,https://github.com/huggingface/pr-search-cli,,side
huggingface,prettier-plugin-vertical-align,https://github.com/huggingface/prettier-plugin-vertical-align,,side
huggingface,prime,https://github.com/huggingface/prime,,side
huggingface,prime-rl,https://github.com/huggingface/prime-rl,,side
huggingface,ProcessBench,https://github.com/huggingface/ProcessBench,,side
huggingface,prometheus-slurm-exporter,https://github.com/huggingface/prometheus-slurm-exporter,,side
huggingface,publish-to-the-kernel-hub-action,https://github.com/huggingface/publish-to-the-kernel-hub-action,,side
huggingface,pwc-cli,https://github.com/huggingface/pwc-cli,,side
huggingface,pyo3-special-method-derive,https://github.com/huggingface/pyo3-special-method-derive,,side
huggingface,pyspark_huggingface,https://github.com/huggingface/pyspark_huggingface,,side
huggingface,python-readability,https://github.com/huggingface/python-readability,,side
huggingface,pytorch-image-models,https://github.com/huggingface/pytorch-image-models,,side
huggingface,pytorch-openai-transformer-lm,https://github.com/huggingface/pytorch-openai-transformer-lm,,side
huggingface,pytorch-pretrained-BigGAN,https://github.com/huggingface/pytorch-pretrained-BigGAN,,side
huggingface,pytorch_block_sparse,https://github.com/huggingface/pytorch_block_sparse,,side
huggingface,quicktype,https://github.com/huggingface/quicktype,,side
huggingface,Qwen2.5-Coder,https://github.com/huggingface/Qwen2.5-Coder,,side
huggingface,Qwen2.5-Math,https://github.com/huggingface/Qwen2.5-Math,,side
huggingface,rasa_hmtl,https://github.com/huggingface/rasa_hmtl,,side
huggingface,ratchet,https://github.com/huggingface/ratchet,,side
huggingface,relore,https://github.com/huggingface/relore,,side
huggingface,Repo2RLEnv,https://github.com/huggingface/Repo2RLEnv,,side
huggingface,research-agent,https://github.com/huggingface/research-agent,,side
huggingface,responses.js,https://github.com/huggingface/responses.js,,side
huggingface,rl-baselines3-zoo,https://github.com/huggingface/rl-baselines3-zoo,,side
huggingface,rl-baselines3-zoo-update,https://github.com/huggingface/rl-baselines3-zoo-update,,side
huggingface,RL-model-card-template,https://github.com/huggingface/RL-model-card-template,,side
huggingface,rlhf-interface,https://github.com/huggingface/rlhf-interface,,side
huggingface,robotics-course,https://github.com/huggingface/robotics-course,,side
huggingface,rocm-nix,https://github.com/huggingface/rocm-nix,,side
huggingface,roots-search-tool,https://github.com/huggingface/roots-search-tool,,side
huggingface,s2-cli,https://github.com/huggingface/s2-cli,,side
huggingface,s3prl,https://github.com/huggingface/s3prl,,side
huggingface,sagemaker-python-sdk,https://github.com/huggingface/sagemaker-python-sdk,,side
huggingface,sam2-studio,https://github.com/huggingface/sam2-studio,,side
huggingface,sandbox-server,https://github.com/huggingface/sandbox-server,,side
huggingface,scheduler-plugins,https://github.com/huggingface/scheduler-plugins,,side
huggingface,screenenv,https://github.com/huggingface/screenenv,,side
huggingface,screensuite,https://github.com/huggingface/screensuite,,side
huggingface,search-and-learn,https://github.com/huggingface/search-and-learn,,side
huggingface,security-workflows,https://github.com/huggingface/security-workflows,,side
huggingface,segment-anything-2,https://github.com/huggingface/segment-anything-2,,side
huggingface,semver-release-action,https://github.com/huggingface/semver-release-action,,side
huggingface,sentence-transformers,https://github.com/huggingface/sentence-transformers,,side
huggingface,serge,https://github.com/huggingface/serge,,side
huggingface,setfit,https://github.com/huggingface/setfit,,side
huggingface,sharp-transformers,https://github.com/huggingface/sharp-transformers,,side
huggingface,simulate,https://github.com/huggingface/simulate,,side
huggingface,skills,https://github.com/huggingface/skills,,side
huggingface,slime,https://github.com/huggingface/slime,,side
huggingface,slurm-mail,https://github.com/huggingface/slurm-mail,,side
huggingface,smol-course,https://github.com/huggingface/smol-course,,side
huggingface,smol2operator,https://github.com/huggingface/smol2operator,,side
huggingface,smolagents,https://github.com/huggingface/smolagents,,side
huggingface,smollm,https://github.com/huggingface/smollm,,side
huggingface,snapchat-lens-api,https://github.com/huggingface/snapchat-lens-api,,side
huggingface,Snowball-Target,https://github.com/huggingface/Snowball-Target,,side
huggingface,space-demo-kit,https://github.com/huggingface/space-demo-kit,,side
huggingface,speech-to-speech,https://github.com/huggingface/speech-to-speech,,side
huggingface,speechbox,https://github.com/huggingface/speechbox,,side
huggingface,spm_precompiled,https://github.com/huggingface/spm_precompiled,,side
huggingface,stable-baselines3,https://github.com/huggingface/stable-baselines3,,side
huggingface,swarm-sweeper,https://github.com/huggingface/swarm-sweeper,,side
huggingface,swift-chat,https://github.com/huggingface/swift-chat,,side
huggingface,swift-coreml-diffusers,https://github.com/huggingface/swift-coreml-diffusers,,side
huggingface,swift-coreml-transformers,https://github.com/huggingface/swift-coreml-transformers,,side
huggingface,swift-huggingface,https://github.com/huggingface/swift-huggingface,,side
huggingface,swift-jinja,https://github.com/huggingface/swift-jinja,,side
huggingface,swift-transformers,https://github.com/huggingface/swift-transformers,,side
huggingface,swift-xet,https://github.com/huggingface/swift-xet,,side
huggingface,tailscale-action,https://github.com/huggingface/tailscale-action,,side
huggingface,tau,https://github.com/huggingface/tau,,side
huggingface,tau2-bench,https://github.com/huggingface/tau2-bench,,side
huggingface,tei-gaudi,https://github.com/huggingface/tei-gaudi,,side
huggingface,temp-tailscale-action,https://github.com/huggingface/temp-tailscale-action,,side
huggingface,tensorboard,https://github.com/huggingface/tensorboard,,side
huggingface,TensorRT-LLM,https://github.com/huggingface/TensorRT-LLM,,side
huggingface,test-actions,https://github.com/huggingface/test-actions,,side
huggingface,test_gh_secret,https://github.com/huggingface/test_gh_secret,,side
huggingface,text-clustering,https://github.com/huggingface/text-clustering,,side
huggingface,text-embeddings-inference,https://github.com/huggingface/text-embeddings-inference,,side
huggingface,text-generation-inference,https://github.com/huggingface/text-generation-inference,,side
huggingface,tflite-android-transformers,https://github.com/huggingface/tflite-android-transformers,,side
huggingface,tgi-gaudi,https://github.com/huggingface/tgi-gaudi,,side
huggingface,that_is_good_data,https://github.com/huggingface/that_is_good_data,,side
huggingface,tokbench,https://github.com/huggingface/tokbench,,side
huggingface,tokenizers,https://github.com/huggingface/tokenizers,,side
huggingface,tokenizers.js,https://github.com/huggingface/tokenizers.js,,side
huggingface,torchMoji,https://github.com/huggingface/torchMoji,,side
huggingface,torchtitan,https://github.com/huggingface/torchtitan,,side
huggingface,transfer-learning-conv-ai,https://github.com/huggingface/transfer-learning-conv-ai,,side
huggingface,transformers,https://github.com/huggingface/transformers,,main
huggingface,transformers-bloom-inference,https://github.com/huggingface/transformers-bloom-inference,,side
huggingface,transformers-ci,https://github.com/huggingface/transformers-ci,,side
huggingface,transformers-mlinter,https://github.com/huggingface/transformers-mlinter,,side
huggingface,transformers-research-projects,https://github.com/huggingface/transformers-research-projects,,side
huggingface,transformers-to-mlx,https://github.com/huggingface/transformers-to-mlx,,side
huggingface,transformers.js,https://github.com/huggingface/transformers.js,,side
huggingface,transformers.js-benchmarking,https://github.com/huggingface/transformers.js-benchmarking,,side
huggingface,transformers.js-examples,https://github.com/huggingface/transformers.js-examples,,side
huggingface,transformers_bloom_parallel,https://github.com/huggingface/transformers_bloom_parallel,,side
huggingface,trending-deploy,https://github.com/huggingface/trending-deploy,,side
huggingface,trl,https://github.com/huggingface/trl,,side
huggingface,trl-jobs,https://github.com/huggingface/trl-jobs,,side
