month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2016-07,1,2,1,0,154,0.5,0.0,77.0,2
2016-09,1,2,33,7,103,16.5,3.5,51.5,2
2016-10,1,2,2,2,578,1.0,1.0,289.0,2
2016-11,1,1,0,0,99,0.0,0.0,99.0,1
2016-12,1,4,3,2,910,0.8,0.5,227.5,3
2017-01,1,3,4,2,223,1.3,0.7,74.3,2
2017-03,1,3,3,3,193,1.0,1.0,64.3,3
2017-04,1,4,2,15,324,0.5,3.8,81.0,1
2017-05,1,3,4,1,166,1.3,0.3,55.3,2
2017-06,1,3,3,4,181,1.0,1.3,60.3,2
2017-07,1,3,0,0,1122,0.0,0.0,374.0,1
2017-08,1,1,5,1,33,5.0,1.0,33.0,1
2017-09,1,2,1,1,99,0.5,0.5,49.5,2
2017-10,1,1,3,2,364,3.0,2.0,364.0,1
2017-11,1,7,622,39,541,88.9,5.6,77.3,4
2017-12,1,2,4,4,1328,2.0,2.0,664.0,1
2018-01,1,9,46,33,516,5.1,3.7,57.3,3
2018-03,1,7,235,93,830,33.6,13.3,118.6,3
2018-04,1,4,11,62,1607,2.8,15.5,401.8,1
2018-05,1,19,246,64,2639,12.9,3.4,138.9,5
2018-09,1,10,132,34,1020,13.2,3.4,102.0,3
2018-10,1,5,46,1,601,9.2,0.2,120.2,4
2018-11,1,4,4,6,243,1.0,1.5,60.8,3
2018-12,1,13,226,156,990,17.4,12.0,76.2,3
2019-01,1,11,104,47,817,9.5,4.3,74.3,4
2019-02,1,17,100,30,762,5.9,1.8,44.8,2
2019-03,1,8,458,99,1475,57.2,12.4,184.4,3
2019-04,1,6,53,3,321,8.8,0.5,53.5,2
2019-05,1,11,104,35,1031,9.5,3.2,93.7,4
2019-07,1,3,11,10,174,3.7,3.3,58.0,3
2019-08,1,26,655,309,1673,25.2,11.9,64.3,3
2019-09,1,10,285,55,1106,28.5,5.5,110.6,3
2019-10,1,3,1,1,179,0.3,0.3,59.7,2
2019-11,1,5,5,4,708,1.0,0.8,141.6,4
2019-12,1,3,12,2,517,4.0,0.7,172.3,2
2020-01,1,5,144,30,367,28.8,6.0,73.4,3
2020-02,1,2,74,12,345,37.0,6.0,172.5,2
2020-03,1,2,2,0,65,1.0,0.0,32.5,1
2020-04,1,10,273,109,2094,27.3,10.9,209.4,4
2020-05,1,14,1090,447,1903,77.9,31.9,135.9,4
2020-06,1,4,51,30,443,12.8,7.5,110.8,4
2020-07,1,18,1076,182,2541,59.8,10.1,141.2,6
2020-08,1,7,25,13,1261,3.6,1.9,180.1,2
2020-09,1,10,83,7,640,8.3,0.7,64.0,5
2020-10,1,28,323,102,2621,11.5,3.6,93.6,5
2020-11,1,2,1,0,139,0.5,0.0,69.5,2
2020-12,1,8,240,45,961,30.0,5.6,120.1,5
2021-01,1,4,30,33,918,7.5,8.2,229.5,3
2021-02,1,3,1,1,545,0.3,0.3,181.7,3
2021-03,1,4,389,14,181,97.2,3.5,45.2,2
2021-04,1,6,253,19,485,42.2,3.2,80.8,3
2021-05,1,4,2,2,354,0.5,0.5,88.5,2
2021-06,1,4,25,19,580,6.2,4.8,145.0,3
2021-07,1,2,29,1,486,14.5,0.5,243.0,2
2021-08,1,3,17,8,351,5.7,2.7,117.0,2
2021-09,1,1,6,1,41,6.0,1.0,41.0,1
2021-10,1,20,411,37,2524,20.6,1.9,126.2,5
2021-11,1,3,13,10,493,4.3,3.3,164.3,3
2021-12,1,10,252,80,3551,25.2,8.0,355.1,7
2022-01,1,8,455,108,3551,56.9,13.5,443.9,6
2022-02,1,6,110,50,839,18.3,8.3,139.8,3
2022-03,1,5,16,8,1039,3.2,1.6,207.8,4
2022-04,1,8,14,1,621,1.8,0.1,77.6,3
2022-05,1,2,11,1,412,5.5,0.5,206.0,2
2022-06,1,8,9,10,527,1.1,1.2,65.9,3
2022-07,1,5,51,9,364,10.2,1.8,72.8,3
2022-08,1,24,362,60,3714,15.1,2.5,154.8,9
2022-09,1,17,251,60,4383,14.8,3.5,257.8,6
2022-10,1,3,53,18,936,17.7,6.0,312.0,3
2022-11,1,11,289,93,890,26.3,8.5,80.9,5
2022-12,1,2,332,35,305,166.0,17.5,152.5,2
2023-01,1,2,10,2,37,5.0,1.0,18.5,2
2023-02,1,2,17,3,515,8.5,1.5,257.5,2
2023-03,1,4,84,135,912,21.0,33.8,228.0,3
2023-04,1,5,276,4,550,55.2,0.8,110.0,3
2023-05,1,3,59,5,550,19.7,1.7,183.3,2
2023-06,1,3,24,11,233,8.0,3.7,77.7,3
2023-07,1,9,141,36,1248,15.7,4.0,138.7,6
2023-08,1,2,170,4,195,85.0,2.0,97.5,2
2023-11,1,1,1,0,142,1.0,0.0,142.0,1
2024-01,1,4,47,10,1063,11.8,2.5,265.8,3
2024-02,1,1,10,10,215,10.0,10.0,215.0,1
2024-03,1,1,3,3,61,3.0,3.0,61.0,1
2024-04,1,3,10,4,691,3.3,1.3,230.3,2
2024-05,1,1,1,1,263,1.0,1.0,263.0,1
2024-08,1,4,69,53,269,17.2,13.2,67.2,2
2024-11,1,1,1,1,38,1.0,1.0,38.0,1
2025-02,1,1,1,1,54,1.0,1.0,54.0,1
2025-04,1,8,44,281,1355,5.5,35.1,169.4,5
2025-05,1,3,30,7,2284,10.0,2.3,761.3,2
2025-09,1,1,17,6,435,17.0,6.0,435.0,1
2025-10,1,2,7,0,313,3.5,0.0,156.5,2
2025-11,1,1,36,25,136,36.0,25.0,136.0,1
2026-03,1,4,27,4,871,6.8,1.0,217.8,3
2026-06,1,10,3605,56,4551,360.5,5.6,455.1,2
2026-07,1,1,61,0,784,61.0,0.0,784.0,1
2026-08,1,25,504,20,9209,20.2,0.8,368.4,2
2026-09,1,5,235,24,1805,47.0,4.8,361.0,3
