month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2021-02,1,1,1,1,16,1.0,1.0,16.0,1
2021-03,1,19,254,127,2264,13.4,6.7,119.2,3
2021-04,1,5,6,5,223,1.2,1.0,44.6,2
2021-09,1,35,32581,17994,11188,930.9,514.1,319.7,3
2021-10,1,43,7745,5556,4829,180.1,129.2,112.3,9
2021-11,1,104,35290,23637,21303,339.3,227.3,204.8,10
2021-12,1,58,11072,5138,2533,190.9,88.6,43.7,8
2022-01,1,59,2772,1590,7665,47.0,26.9,129.9,9
2022-02,1,17,241,119,1637,14.2,7.0,96.3,6
2022-03,1,28,3343,1292,3799,119.4,46.1,135.7,6
2022-04,1,19,4566,2198,2950,240.3,115.7,155.3,7
2022-05,1,23,5401,1947,2275,234.8,84.7,98.9,6
2022-06,1,7,2953,2585,227,421.9,369.3,32.4,3
2022-07,1,9,345,284,1036,38.3,31.6,115.1,5
2022-08,1,10,2763,2104,615,276.3,210.4,61.5,3
2022-09,1,5,36,9,357,7.2,1.8,71.4,3
2022-10,1,14,2608,2867,2691,186.3,204.8,192.2,10
2022-11,1,26,1877,157,1777,72.2,6.0,68.3,3
2022-12,1,7,89,58,624,12.7,8.3,89.1,4
2023-01,1,43,6175,9779,5891,143.6,227.4,137.0,13
2023-02,1,10,325,300,1227,32.5,30.0,122.7,4
2023-03,1,2,2,2,97,1.0,1.0,48.5,2
2023-04,1,9,164,41,1017,18.2,4.6,113.0,5
2023-05,1,15,1277,737,2327,85.1,49.1,155.1,9
2023-06,1,1,12,12,41,12.0,12.0,41.0,1
2023-07,1,1,4,4,38,4.0,4.0,38.0,1
2023-08,1,7,1873,1849,332,267.6,264.1,47.4,3
2023-09,1,26,1104,422,3158,42.5,16.2,121.5,12
2023-11,1,11,123,37,628,11.2,3.4,57.1,7
2023-12,1,5,72,15,371,14.4,3.0,74.2,3
2024-01,1,1,29,2,266,29.0,2.0,266.0,1
2024-02,1,4,9,8,99,2.2,2.0,24.8,2
2024-05,1,6,12,12,159,2.0,2.0,26.5,2
2024-07,1,25,1063,146,2259,42.5,5.8,90.4,6
2024-10,1,16,52032,42570,1524,3252.0,2660.6,95.2,2
2024-11,1,5,394,362,509,78.8,72.4,101.8,4
2025-01,1,18,4031,139,3761,223.9,7.7,208.9,3
2025-02,1,3,1213,505,1983,404.3,168.3,661.0,2
2025-03,1,23,1179,1363,2625,51.3,59.3,114.1,4
2025-04,1,22,1967,1419,2017,89.4,64.5,91.7,5
2025-05,1,64,4187,1416,6514,65.4,22.1,101.8,9
2025-06,1,24,7451,2864,3483,310.5,119.3,145.1,5
2025-07,1,36,11664,414,7185,324.0,11.5,199.6,6
2025-08,1,35,868,411,2490,24.8,11.7,71.1,8
2025-09,1,22,3039,752,6244,138.1,34.2,283.8,6
2025-10,1,39,2917,606,4039,74.8,15.5,103.6,12
2025-11,1,21,2681,482,2509,127.7,23.0,119.5,5
2025-12,1,1,8,8,268,8.0,8.0,268.0,1
2026-01,1,17,3131,210,5643,184.2,12.4,331.9,8
2026-02,1,19,6854,913,15602,360.7,48.1,821.2,6
2026-03,1,8,6305,214,4229,788.1,26.8,528.6,5
2026-04,1,44,13222,6316,18921,300.5,143.5,430.0,10
2026-05,1,31,8636,1947,22227,278.6,62.8,717.0,6
2026-06,1,14,1105,228,11896,78.9,16.3,849.7,5
2026-07,1,86,21277,1972,63074,247.4,22.9,733.4,18
2026-08,1,39,2608,391,20158,66.9,10.0,516.9,14
2026-09,1,25,2578,407,24675,103.1,16.3,987.0,13
