month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2021-05,1,4,240,52,1531,60.0,13.0,382.8,3
2021-06,1,6,372,242,1209,62.0,40.3,201.5,4
2021-07,1,1,1,1,35,1.0,1.0,35.0,1
2021-08,1,9,264,1122,3279,29.3,124.7,364.3,5
2021-09,1,1,3,3,515,3.0,3.0,515.0,1
2021-10,1,10,751,369,1575,75.1,36.9,157.5,6
2021-11,1,8,153,78,1421,19.1,9.8,177.6,3
2021-12,1,3,209,43,1473,69.7,14.3,491.0,3
2022-01,1,5,51,66,807,10.2,13.2,161.4,4
2022-02,1,29,48782,31227,2464,1682.1,1076.8,85.0,3
2022-03,1,60,49776,28534,18186,829.6,475.6,303.1,7
2022-04,1,4,3342,779,471,835.5,194.8,117.8,3
2022-05,1,6,2310,2255,1150,385.0,375.8,191.7,4
2022-06,1,5,1579,1560,1146,315.8,312.0,229.2,3
2022-07,1,6,3494,3382,1394,582.3,563.7,232.3,4
2022-08,1,5,1292,1231,720,258.4,246.2,144.0,3
2022-10,1,1,2,2,25,2.0,2.0,25.0,1
2022-11,1,3,1156,1134,527,385.3,378.0,175.7,3
2022-12,1,1,1,1,69,1.0,1.0,69.0,1
2023-01,1,15,6437,5858,2386,429.1,390.5,159.1,7
2023-02,1,3,1153,1128,730,384.3,376.0,243.3,2
2023-04,1,7,1270,1135,684,181.4,162.1,97.7,6
2023-05,1,1,5,5,67,5.0,5.0,67.0,1
2023-06,1,1,13,13,54,13.0,13.0,54.0,1
2023-09,1,1,6,44,56,6.0,44.0,56.0,1
2024-04,1,5,2315,2255,1034,463.0,451.0,206.8,2
2024-12,1,2,1215,1126,1028,607.5,563.0,514.0,2
2025-01,1,3,172,17,527,57.3,5.7,175.7,3
2025-02,1,8,1203,1129,768,150.4,141.1,96.0,2
2025-03,1,2,1867,1191,941,933.5,595.5,470.5,2
2025-04,1,2,1134,1126,346,567.0,563.0,173.0,2
2025-06,1,2,6,4,396,3.0,2.0,198.0,2
2025-07,1,4,1266,1140,967,316.5,285.0,241.8,4
2025-09,1,9,2357,1190,2869,261.9,132.2,318.8,5
2025-10,1,9,3424,2373,1818,380.4,263.7,202.0,4
2025-11,1,2,41,15,508,20.5,7.5,254.0,2
2025-12,1,2,11,3,64,5.5,1.5,32.0,2
2026-01,1,11,5353,3952,5144,486.6,359.3,467.6,5
2026-02,1,7,4764,3529,3189,680.6,504.1,455.6,3
2026-03,1,2,3080,1711,841,1540.0,855.5,420.5,2
2026-04,1,12,2596,172,12087,216.3,14.3,1007.2,5
2026-05,1,11,5259,1717,4173,478.1,156.1,379.4,3
2026-06,1,4,1397,1288,1916,349.2,322.0,479.0,3
2026-07,1,22,41437,26922,12888,1883.5,1223.7,585.8,6
2026-08,1,6,422,192,4117,70.3,32.0,686.2,5
2026-09,1,19,3444,837,11453,181.3,44.1,602.8,12
