month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2018-01,1,283,26452,170985,14222,93.5,604.2,50.3,23
2018-02,1,214,1123586,33862,9370,5250.4,158.2,43.8,26
2018-03,1,396,176656,11789,25005,446.1,29.8,63.1,28
2018-04,1,355,176831,320923,21284,498.1,904.0,60.0,33
2018-05,1,458,53502,199894,28511,116.8,436.4,62.3,36
2018-06,1,389,209783,199141,19626,539.3,511.9,50.5,31
2018-07,1,500,379072,11384,27666,758.1,22.8,55.3,39
2018-08,1,798,580677,886945,41248,727.7,1111.5,51.7,34
2018-09,1,825,245174,280876,41083,297.2,340.5,49.8,39
2018-10,1,771,95190,70196,36869,123.5,91.0,47.8,39
2018-11,1,535,157590,138294,28277,294.6,258.5,52.9,36
2018-12,1,625,43487,14717,30902,69.6,23.5,49.4,42
2019-01,1,816,279635,49758,48399,342.7,61.0,59.3,37
2019-02,1,582,63935,39692,32283,109.9,68.2,55.5,37
2019-03,1,796,77727,35942,43993,97.6,45.2,55.3,38
2019-04,1,791,38167,14646,45922,48.3,18.5,58.1,34
2019-05,1,746,149858,92359,41698,200.9,123.8,55.9,42
2019-06,1,468,22174,198523,25489,47.4,424.2,54.5,31
2019-07,1,570,30240,21844,32387,53.1,38.3,56.8,36
2019-08,1,414,25907,6706,24002,62.6,16.2,58.0,41
2019-09,1,470,25080,28754,24721,53.4,61.2,52.6,46
2019-10,1,922,70790,18534,51734,76.8,20.1,56.1,55
2019-11,1,615,282772,94834,35895,459.8,154.2,58.4,48
2019-12,1,619,41601,317630,30049,67.2,513.1,48.5,39
2020-01,1,664,54908,39791,39968,82.7,59.9,60.2,42
2020-02,1,713,75703,66308,40121,106.2,93.0,56.3,36
2020-03,1,853,55297,72510,51011,64.8,85.0,59.8,46
2020-04,1,604,49391,24032,38549,81.8,39.8,63.8,34
2020-05,1,654,26877,21693,38457,41.1,33.2,58.8,47
2020-06,1,916,97022,83425,48885,105.9,91.1,53.4,48
2020-07,1,778,48881,21676,42238,62.8,27.9,54.3,45
2020-08,1,764,34383,15703,41608,45.0,20.6,54.5,40
2020-09,1,1007,37044,15778,61114,36.8,15.7,60.7,54
2020-10,1,966,145898,46278,52239,151.0,47.9,54.1,49
2020-11,1,885,36826,15006,50845,41.6,17.0,57.5,45
2020-12,1,786,32240,19809,48740,41.0,25.2,62.0,40
2021-01,1,774,73117,40618,42846,94.5,52.5,55.4,41
2021-02,1,852,110614,49581,48777,129.8,58.2,57.2,37
2021-03,1,952,120620,42741,53596,126.7,44.9,56.3,40
2021-04,1,999,132290,54721,58175,132.4,54.8,58.2,39
2021-05,1,733,67539,72716,41740,92.1,99.2,56.9,38
2021-06,1,834,75592,73524,47366,90.6,88.2,56.8,60
2021-07,1,548,41139,64873,30523,75.1,118.4,55.7,35
2021-08,1,398,12664,17285,22502,31.8,43.4,56.5,33
2021-09,1,540,114901,116720,31193,212.8,216.1,57.8,30
2021-10,1,549,84514,18831,33057,153.9,34.3,60.2,54
2021-11,1,521,68708,28423,33094,131.9,54.6,63.5,48
2021-12,1,555,103088,109001,33040,185.7,196.4,59.5,39
2022-01,1,674,36632,43139,39427,54.4,64.0,58.5,41
2022-02,1,421,57536,87914,24396,136.7,208.8,57.9,38
2022-03,1,414,38204,24977,29978,92.3,60.3,72.4,48
2022-04,1,466,36504,17731,29456,78.3,38.0,63.2,45
2022-05,1,623,25515,12736,36889,41.0,20.4,59.2,36
2022-06,1,410,44922,66602,25565,109.6,162.4,62.4,36
2022-07,1,294,7351,5308,17229,25.0,18.1,58.6,34
2022-08,1,399,33096,35257,20714,82.9,88.4,51.9,35
2022-09,1,438,28388,20507,27115,64.8,46.8,61.9,36
2022-10,1,511,32057,13805,35387,62.7,27.0,69.3,42
2022-11,1,584,37421,32939,37728,64.1,56.4,64.6,45
2022-12,1,461,88492,66206,38122,192.0,143.6,82.7,43
2023-01,1,911,81104,73094,67438,89.0,80.2,74.0,39
2023-02,1,637,90912,33070,45954,142.7,51.9,72.1,43
2023-03,1,689,29117,15953,51324,42.3,23.2,74.5,45
2023-04,1,586,87560,76988,43122,149.4,131.4,73.6,40
2023-05,1,562,44931,29427,41288,79.9,52.4,73.5,40
2023-06,1,441,23522,44864,34375,53.3,101.7,77.9,41
2023-07,1,472,30970,18661,40948,65.6,39.5,86.8,35
2023-08,1,281,16513,40437,25495,58.8,143.9,90.7,40
2023-09,1,287,15580,7276,30416,54.3,25.4,106.0,28
2023-10,1,359,24316,22419,35211,67.7,62.4,98.1,39
2023-11,1,396,16562,7139,38442,41.8,18.0,97.1,32
2023-12,1,229,11089,4469,23535,48.4,19.5,102.8,23
2024-01,1,397,20283,17403,36522,51.1,43.8,92.0,33
2024-02,1,393,20895,11866,32854,53.2,30.2,83.6,29
2024-03,1,343,37881,15183,25982,110.4,44.3,75.7,32
2024-04,1,332,26649,13564,27975,80.3,40.9,84.3,24
2024-05,1,223,28839,28499,18590,129.3,127.8,83.4,28
2024-06,1,233,22513,23161,18100,96.6,99.4,77.7,31
2024-07,1,213,29363,35343,19932,137.9,165.9,93.6,29
2024-08,1,145,15444,8184,8508,106.5,56.4,58.7,24
2024-09,1,318,51546,55342,27488,162.1,174.0,86.4,28
2024-10,1,286,24640,18621,24972,86.2,65.1,87.3,31
2024-11,1,288,12916,7381,29234,44.8,25.6,101.5,28
2024-12,1,242,20673,15617,21605,85.4,64.5,89.3,30
2025-01,1,228,43055,57098,25662,188.8,250.4,112.6,26
2025-02,1,209,13409,16928,22405,64.2,81.0,107.2,27
2025-03,1,224,43415,50013,32378,193.8,223.3,144.5,22
2025-04,1,183,22615,14675,19733,123.6,80.2,107.8,24
2025-05,1,207,5821,8998,23170,28.1,43.5,111.9,25
2025-06,1,220,11644,3056,19305,52.9,13.9,87.8,38
2025-07,1,273,12103,4505,28021,44.3,16.5,102.6,31
2025-08,1,245,13786,5066,18423,56.3,20.7,75.2,34
2025-09,1,238,9901,4188,28630,41.6,17.6,120.3,40
2025-10,1,289,26123,21430,27987,90.4,74.2,96.8,32
2025-11,1,309,16866,7671,25263,54.6,24.8,81.8,29
2025-12,1,235,41642,32658,24049,177.2,139.0,102.3,34
2026-01,1,270,15160,15730,22273,56.1,58.3,82.5,36
2026-02,1,391,39022,199246,35203,99.8,509.6,90.0,42
2026-03,1,305,30479,8016,34296,99.9,26.3,112.4,37
2026-04,1,221,36797,16352,46433,166.5,74.0,210.1,36
2026-05,1,402,44290,20842,89799,110.2,51.8,223.4,37
2026-06,1,438,45877,34992,111665,104.7,79.9,254.9,48
2026-07,1,294,30960,12602,59435,105.3,42.9,202.2,33
2026-08,1,227,25685,8284,97430,113.1,36.5,429.2,26
2026-09,1,147,15890,6639,53653,108.1,45.2,365.0,21
