month,repos,commits,insertions,deletions,total_msg_chars,avg_insertions,avg_deletions,avg_msg_length,active_authors
2015-11,1,16,1019,885,923,63.7,55.3,57.7,4
2015-12,1,12,383,81,1118,31.9,6.8,93.2,8
2016-01,1,8,49,14,1032,6.1,1.8,129.0,5
2016-03,1,1,50,1,24,50.0,1.0,24.0,1
2016-04,1,1,0,0,88,0.0,0.0,88.0,1
2016-05,1,7,9,5,468,1.3,0.7,66.9,2
2016-06,1,14,151,29,589,10.8,2.1,42.1,5
2016-07,1,7,15,9,842,2.1,1.3,120.3,3
2016-08,1,20,306,54,831,15.3,2.7,41.5,4
2016-09,1,5,5,3,464,1.0,0.6,92.8,2
2016-10,1,7,47,1,335,6.7,0.1,47.9,2
2016-11,1,3,8,27,125,2.7,9.0,41.7,2
2016-12,1,4,4,2,102,1.0,0.5,25.5,3
2017-01,1,13,176,93,647,13.5,7.2,49.8,5
2017-03,1,4,115,38,205,28.8,9.5,51.2,3
2017-04,1,6,33,10,333,5.5,1.7,55.5,2
2017-05,1,12,66,44,1115,5.5,3.7,92.9,2
2017-06,1,4,54,22,210,13.5,5.5,52.5,4
2017-07,1,6,61,24,559,10.2,4.0,93.2,2
2017-08,1,9,76,25,324,8.4,2.8,36.0,3
2017-09,1,1,0,0,46,0.0,0.0,46.0,1
2017-10,1,3,7,5,184,2.3,1.7,61.3,3
2017-11,1,2,16,4,58,8.0,2.0,29.0,1
2017-12,1,13,87,82,521,6.7,6.3,40.1,1
2018-01,1,7,13,46,304,1.9,6.6,43.4,2
2018-02,1,3,10,28,114,3.3,9.3,38.0,2
2018-04,1,1,3,3,409,3.0,3.0,409.0,1
2018-05,1,27,171,107,1846,6.3,4.0,68.4,5
2018-06,1,5,26,12,599,5.2,2.4,119.8,3
2018-07,1,10,63,45,1382,6.3,4.5,138.2,3
2018-09,1,20,143,59,1628,7.2,3.0,81.4,4
2018-10,1,6,5,3,427,0.8,0.5,71.2,3
2018-11,1,4,40,3,224,10.0,0.8,56.0,3
2018-12,1,2,34,10,102,17.0,5.0,51.0,2
2019-01,1,1,8,4,333,8.0,4.0,333.0,1
2019-02,1,1,1,1,21,1.0,1.0,21.0,1
2019-04,1,1,0,0,96,0.0,0.0,96.0,1
2019-05,1,4,179,95,262,44.8,23.8,65.5,2
2019-06,1,34,541,135,5274,15.9,4.0,155.1,7
2019-07,1,26,233,121,3668,9.0,4.7,141.1,9
2019-08,1,9,2299,2317,2333,255.4,257.4,259.2,4
2019-09,1,2,21,0,363,10.5,0.0,181.5,2
2019-10,1,4,5,0,355,1.2,0.0,88.8,3
2019-11,1,3,27,4,110,9.0,1.3,36.7,2
2019-12,1,13,736,497,2782,56.6,38.2,214.0,3
2020-01,1,2,24,2,179,12.0,1.0,89.5,2
2020-02,1,1,1,1,49,1.0,1.0,49.0,1
2020-04,1,7,459,16,192,65.6,2.3,27.4,2
2020-05,1,7,174,98,431,24.9,14.0,61.6,2
2020-06,1,22,234,89,881,10.6,4.0,40.0,3
2020-07,1,11,145,80,579,13.2,7.3,52.6,7
2020-08,1,1,4,4,105,4.0,4.0,105.0,1
2020-10,1,6,33,43,144,5.5,7.2,24.0,2
2021-04,1,2,57,4,283,28.5,2.0,141.5,1
2021-08,1,5,24,24,405,4.8,4.8,81.0,2
2021-09,1,1,4,4,33,4.0,4.0,33.0,1
2021-11,1,10,195,98,875,19.5,9.8,87.5,5
2022-04,1,5,18,22,2108,3.6,4.4,421.6,2
2022-05,1,5,38,21,633,7.6,4.2,126.6,3
2022-06,1,2,11,2,488,5.5,1.0,244.0,2
2022-07,1,2,6,5,546,3.0,2.5,273.0,2
2022-08,1,1,4,1,14,4.0,1.0,14.0,1
2022-09,1,1,28,15,111,28.0,15.0,111.0,1
2022-10,1,9,186,130,2127,20.7,14.4,236.3,5
2022-11,1,3,24,2,448,8.0,0.7,149.3,1
2022-12,1,1,57,0,43,57.0,0.0,43.0,1
2023-05,1,37,401,408,2914,10.8,11.0,78.8,8
2023-06,1,52,900,335,4181,17.3,6.4,80.4,6
2023-07,1,21,205,75,1955,9.8,3.6,93.1,6
2023-10,1,2,0,0,113,0.0,0.0,56.5,1
